object contain iterable;equal;3;7.40515709174347
provided position outside valid range iterable 0 size;empty;8;10.0
collection add element;empty;3;10.0
collection add element;retain all;3;6.894570834570274
collection add element;remove;3;7.499739956661998
collection add element;remove all;3;6.835774222438129
collection add element;remove;3;7.499739956661998
collection add element;empty;3;8.021326283868179
collection add element;equal;3;7.575763282492476
collection add element;contain all;3;6.836932747483895
collection add element;contain;3;6.883787759557865
collection add element;add all;3;4.654174022534481
collection add element;add;3;5.0934042747076465
arrayclass invalid;empty;2;10.0
arrayclass invalid;synthetic;2;9.267481803894043
arrayclass invalid;primitive;2;8.763071060180664
arrayclass invalid;member class;2;8.863671686992646
arrayclass invalid;local class;2;8.81329335054636
arrayclass invalid;interface;2;9.362613677978516
arrayclass invalid;instance;2;6.873659133911134
arrayclass invalid;enum;2;8.944696426391602
arrayclass invalid;assignable from;2;8.639911052818299
arrayclass invalid;array;2;8.63655948638916
arrayclass invalid;anonymous class;2;8.6897973624444
arrayclass invalid;annotation present;2;7.914336413153171
arrayclass invalid;annotation;2;8.403491020202637
arrayclass invalid;equal;2;7.944106578826904
arrayclass invalid;desire assertion status;2;7.7751557263280455
intersection collection same cardinality as set unique element from second collection;retain all;11;6.493135822861674
intersection collection same cardinality as set unique element from second collection;remove;11;7.910406455093657
intersection collection same cardinality as set unique element from second collection;remove all;11;6.824809723348963
intersection collection same cardinality as set unique element from second collection;remove;11;7.910406455093657
intersection collection same cardinality as set unique element from second collection;empty;11;7.5816781629203485
intersection collection same cardinality as set unique element from second collection;equal;11;7.289421031775224
intersection collection same cardinality as set unique element from second collection;contain all;11;6.277935640071463
intersection collection same cardinality as set unique element from second collection;contain;11;7.08517610592181
intersection collection same cardinality as set unique element from second collection;add all;11;6.626981727473791
intersection collection same cardinality as set unique element from second collection;add;11;7.615452442861584
intersection collection same cardinality as set unique element from second collection;retain all;11;6.493135822861674
intersection collection same cardinality as set unique element from second collection;remove;11;7.910406455093657
intersection collection same cardinality as set unique element from second collection;remove all;11;6.824809723348963
intersection collection same cardinality as set unique element from second collection;remove;11;7.910406455093657
intersection collection same cardinality as set unique element from second collection;empty;11;7.5816781629203485
intersection collection same cardinality as set unique element from second collection;equal;11;7.289421031775224
intersection collection same cardinality as set unique element from second collection;contain all;11;6.277935640071463
intersection collection same cardinality as set unique element from second collection;contain;11;7.08517610592181
intersection collection same cardinality as set unique element from second collection;add all;11;6.626981727473791
intersection collection same cardinality as set unique element from second collection;add;11;7.615452442861584
intersection collection empty;retain all;3;7.758281872831953
intersection collection empty;remove;3;8.5673185236048
intersection collection empty;remove all;3;7.847533900492563
intersection collection empty;remove;3;8.5673185236048
intersection collection empty;empty;3;5.432935937233991
intersection collection empty;equal;3;8.334383148804775
intersection collection empty;contain all;3;7.445975537695335
intersection collection empty;contain;3;7.785853201719631
intersection collection empty;add all;3;7.8107737938621655
intersection collection empty;add;3;8.39540073759601
intersection collection empty;retain all;3;7.758281872831953
intersection collection empty;remove;3;8.5673185236048
intersection collection empty;remove all;3;7.847533900492563
intersection collection empty;remove;3;8.5673185236048
intersection collection empty;empty;3;5.432935937233991
intersection collection empty;equal;3;8.334383148804775
intersection collection empty;contain all;3;7.445975537695335
intersection collection empty;contain;3;7.785853201719631
intersection collection empty;add all;3;7.8107737938621655
intersection collection empty;add;3;8.39540073759601
subcollection b;retain all;2;8.503210522660732
subcollection b;remove;2;9.5364990234375
subcollection b;remove all;2;8.830469086486817
subcollection b;remove;2;9.5364990234375
subcollection b;empty;2;9.29881477355957
subcollection b;equal;2;8.618285179138184
subcollection b;contain all;2;8.4208267723732
subcollection b;contain;2;8.717216491699219
subcollection b;add all;2;8.66343526722765
subcollection b;add;2;9.202425956726074
collection contain same element with same cardinality;retain all;7;5.942810790456135
collection contain same element with same cardinality;remove;7;7.519120140661972
collection contain same element with same cardinality;remove all;7;6.1340468053553625
collection contain same element with same cardinality;remove;7;7.519120140661972
collection contain same element with same cardinality;empty;7;7.290308535457956
collection contain same element with same cardinality;equal;7;6.776478028982656
collection contain same element with same cardinality;contain all;7;4.565127382259244
collection contain same element with same cardinality;contain;7;5.616263361339027
collection contain same element with same cardinality;add all;7;5.967039987415142
collection contain same element with same cardinality;add;7;7.058850548973092
collection contain same element with same cardinality;retain all;7;5.942810790456135
collection contain same element with same cardinality;remove;7;7.519120140661972
collection contain same element with same cardinality;remove all;7;6.1340468053553625
collection contain same element with same cardinality;remove;7;7.519120140661972
collection contain same element with same cardinality;empty;7;7.290308535457956
collection contain same element with same cardinality;equal;7;6.776478028982656
collection contain same element with same cardinality;contain all;7;4.565127382259244
collection contain same element with same cardinality;contain;7;5.616263361339027
collection contain same element with same cardinality;add all;7;5.967039987415142
collection contain same element with same cardinality;add;7;7.058850548973092
